('Ano','Mês','Países','Valor US$ FOB'),
(2023,'Janeiro','China',4594339309),
(2023,'Janeiro','Chipre',112908),
(2023,'Janeiro','Christmas (Navidad), Ilha',3371),
(2023,'Janeiro','Cocos (Keeling), Ilhas',80176),
(2023,'Janeiro','Colômbia',201705707),
(2023,'Janeiro','Comores',28624),
(2023,'Janeiro','Congo',71946915),
(2023,'Janeiro','Congo, República Democrática',2339935),
(2023,'Janeiro','Coreia do Sul',401386072),
(2023,'Janeiro','Costa Rica',11692669),
(2023,'Janeiro','Costa do Marfim',43410850),
(2023,'Janeiro','Coveite (Kuweit)',73963021),
(2023,'Janeiro','Croácia',1273149),
(2023,'Janeiro','Cuba',110664),
(2023,'Janeiro','Curaçao',38852),
(2023,'Janeiro','Dinamarca',119642445),
(2023,'Janeiro','Egito',20167836),
(2023,'Janeiro','El Salvador',930203),
(2023,'Janeiro','Emirados Árabes Unidos',122370983),
(2023,'Janeiro','Equador',7950998),
(2023,'Janeiro','Eslováquia',28330691),
(2023,'Janeiro','Eslovênia',10747539),
(2023,'Janeiro','Espanha',291076744),
(2023,'Janeiro','Estados Unidos',3131187206),
(2023,'Janeiro','Estônia',3744299),
(2023,'Janeiro','Etiópia',1635),
(2023,'Janeiro','Filipinas',28063770),
(2023,'Janeiro','Finlândia',69666942),
(2023,'Janeiro','França',437190153),
(2023,'Janeiro','Gana',1707108),
(2023,'Janeiro','Geórgia',136014),
(2023,'Janeiro','Grécia',5808102),
(2023,'Janeiro','Guatemala',6312549),
(2023,'Janeiro','Guiana',156339765),
(2023,'Janeiro','Guiana Francesa',152),
(2023,'Janeiro','Guiné',3065),
(2023,'Janeiro','Guiné Equatorial',243),
(2023,'Janeiro','Haiti',75685),
(2023,'Janeiro','Honduras',1979258),
(2023,'Janeiro','Hong Kong',70998669),
(2023,'Janeiro','Hungria',45154713),
(2023,'Janeiro','Indonésia',125391296),
(2023,'Janeiro','Iraque',4779),
(2023,'Janeiro','Irlanda',61543341),
(2023,'Janeiro','Irã',59165),
(2023,'Janeiro','Islândia',1736917),
(2023,'Janeiro','Israel',99588563),
(2023,'Janeiro','Itália',505702240),
(2023,'Janeiro','Iêmen',1330),
(2023,'Janeiro','Jamaica',19974),
(2023,'Janeiro','Japão',443786502),
(2023,'Janeiro','Jersey',118),
(2023,'Janeiro','Jordânia',6876624),
(2023,'Janeiro','Laos',277934),
(2023,'Janeiro','Letônia',2173782),
(2023,'Janeiro','Libéria',61814),
(2023,'Janeiro','Liechtenstein',1461184),
(2023,'Janeiro','Lituânia',4323690),
(2023,'Janeiro','Luxemburgo',4340210),
(2023,'Janeiro','Líbano',128590),
(2023,'Janeiro','Líbia',81325),
(2023,'Janeiro','Macau',1552341),
(2023,'Janeiro','Macedônia',2144223),
(2023,'Janeiro','Madagascar',502762),
(2023,'Janeiro','Malavi',60678),
(2023,'Janeiro','Malta',2574443),
(2023,'Janeiro','Malásia',133123516),
(2023,'Janeiro','Marrocos',86089117),
(2023,'Janeiro','Maurício',30220),
(2023,'Janeiro','Mianmar',1822506),
(2023,'Janeiro','Moldávia',203555),
(2023,'Janeiro','Mongólia',167403),
(2023,'Janeiro','Montenegro',100),
(2023,'Janeiro','Montserrat',14576),
(2023,'Janeiro','Moçambique',1029306),
(2023,'Janeiro','México',498128431),
(2023,'Janeiro','Mônaco',136197),
(2023,'Janeiro','Namíbia',4827),
(2023,'Janeiro','Nepal',4856),
(2023,'Janeiro','Nicarágua',233570),
(2023,'Janeiro','Nigéria',140873141),
(2023,'Janeiro','Niue',47),
(2023,'Janeiro','Noruega',54543686),
(2023,'Janeiro','Nova Caledônia',2081),
(2023,'Janeiro','Nova Zelândia',9953427),
(2023,'Janeiro','Níger',1402),
(2023,'Janeiro','Omã',96449851),
(2023,'Janeiro','Pacífico, Ilhas do (EUA)',243919),
(2023,'Janeiro','Panamá',938018),
(2023,'Janeiro','Paquistão',11061366),
(2023,'Janeiro','Paraguai',224837512),
(2023,'Janeiro','Países Baixos (Holanda)',250007259),
(2023,'Janeiro','Peru',141437240),
(2023,'Janeiro','Polônia',82795024),
(2023,'Janeiro','Porto Rico',22264611),
(2023,'Janeiro','Portugal',76617923),
(2023,'Janeiro','Quirguistão',60692),
(2023,'Janeiro','Quênia',258678),
(2023,'Janeiro','Reino Unido',210732972),
(2023,'Janeiro','República Dominicana',2353045),
(2023,'Janeiro','Romênia',27212931),
(2023,'Janeiro','Ruanda',375),
(2023,'Janeiro','Rússia',486575251),
(2023,'Janeiro','Salomão, Ilhas',6427),
(2023,'Janeiro','Samoa',152762),
(2023,'Janeiro','Samoa Americana',19530),
(2023,'Janeiro','San Marino',2510453),
(2023,'Janeiro','Seicheles',32521),
(2023,'Janeiro','Senegal',109434),
(2023,'Janeiro','Serra Leoa',2182),
(2023,'Janeiro','Singapura',54410527),
(2023,'Janeiro','Sri Lanka',7305530),
(2023,'Janeiro','Suazilândia',1724),
(2023,'Janeiro','Suécia',143669053),
(2023,'Janeiro','Suíça',232131991),
(2023,'Janeiro','São Cristóvão e Névis',1597),
(2023,'Janeiro','Sérvia',3554255),
(2023,'Janeiro','Tailândia',170495783),
(2023,'Janeiro','Taiwan (Formosa)',235817514),
(2023,'Janeiro','Tanzânia',443661),
(2023,'Janeiro','Tcheca, República',60025540),
(2023,'Janeiro','Timor Leste',12296),
(2023,'Janeiro','Togo',17725917),
(2023,'Janeiro','Toquelau',155447),
(2023,'Janeiro','Trinidad e Tobago',42089692),
(2023,'Janeiro','Tunísia',4681894),
(2023,'Janeiro','Turcas e Caicos, Ilhas',5019),
(2023,'Janeiro','Turcomenistão',109162),
(2023,'Janeiro','Turquia',116872439),
(2023,'Janeiro','Ucrânia',1190085),
(2023,'Janeiro','Uganda',350),
(2023,'Janeiro','Uruguai',175354355),
(2023,'Janeiro','Uzbequistão',211908),
(2023,'Janeiro','Venezuela',35669808),
(2023,'Janeiro','Vietnã',258422333),
(2023,'Janeiro','Virgens, Ilhas (Britânicas)',345256),
(2023,'Janeiro','Zâmbia',411637),
(2023,'Janeiro','África do Sul',86400450),
(2023,'Janeiro','Áustria',146738690),
(2023,'Janeiro','Índia',559068084),
(2022,'Dezembro','Afeganistão',21392),
(2022,'Dezembro','Aland, Ilhas',59768),
(2022,'Dezembro','Albânia',51807),
(2022,'Dezembro','Alemanha',1086205973),
(2022,'Dezembro','Andorra',335),
(2022,'Dezembro','Angola',177248943),
(2022,'Dezembro','Anguilla',18411),
(2022,'Dezembro','Argentina',981309696),
(2022,'Dezembro','Argélia',284199334),
(2022,'Dezembro','Armênia',55859),
(2022,'Dezembro','Arábia Saudita',155501550),
(2022,'Dezembro','Austrália',198306980),
(2022,'Dezembro','Bancos Centrais',3612),
(2022,'Dezembro','Bangladesh',15263205),
(2022,'Dezembro','Barbados',61699),
(2022,'Dezembro','Barein',12621940),
(2022,'Dezembro','Belarus',18077009),
(2022,'Dezembro','Belize',3319),
(2022,'Dezembro','Benin',94),
(2022,'Dezembro','Bermudas',222495),
(2022,'Dezembro','Bolívia',165117172),
(2022,'Dezembro','Brasil',20684162),
(2022,'Dezembro','Brunei',20372977),
(2022,'Dezembro','Bulgária',4647709),
(2022,'Dezembro','Butão',26136),
(2022,'Dezembro','Bélgica',458263030),
(2022,'Dezembro','Bósnia-Herzegovina',279062),
(2022,'Dezembro','Camarões',123761),
(2022,'Dezembro','Camboja',7598620),
(2022,'Dezembro','Canadá',254840280),
(2022,'Dezembro','Catar',68380739),
(2022,'Dezembro','Cayman, Ilhas',178087),
(2022,'Dezembro','Cazaquistão',5434062),
(2022,'Dezembro','Chile',298495531),
(2022,'Dezembro','China',4723530721),
(2022,'Dezembro','Chipre',394441),
(2022,'Dezembro','Colômbia',157866202),
(2022,'Dezembro','Comores',572),
(2022,'Dezembro','Congo, República Democrática',860352),
(2022,'Dezembro','Coreia do Norte',49),
(2022,'Dezembro','Coreia do Sul',352111896),
(2022,'Dezembro','Costa Rica',12611529),
(2022,'Dezembro','Costa do Marfim',2450591),
(2022,'Dezembro','Coveite (Kuweit)',20102337),
(2022,'Dezembro','Croácia',1083630),
(2022,'Dezembro','Cuba',382926),
(2022,'Dezembro','Curaçao',8771),
(2022,'Dezembro','Dinamarca',75269906),
(2022,'Dezembro','Egito',26907553),
(2022,'Dezembro','El Salvador',764339),
(2022,'Dezembro','Emirados Árabes Unidos',273466770),
(2022,'Dezembro','Equador',5576703),
(2022,'Dezembro','Eslováquia',20233741),
(2022,'Dezembro','Eslovênia',8911654),
(2022,'Dezembro','Espanha',357361267),
(2022,'Dezembro','Estados Unidos',3837500158),
(2022,'Dezembro','Estônia',3266919),
(2022,'Dezembro','Etiópia',26981),
(2022,'Dezembro','Filipinas',26226568),
(2022,'Dezembro','Finlândia',42427225),
(2022,'Dezembro','França',401999365),
(2022,'Dezembro','Gana',879855),
(2022,'Dezembro','Geórgia',254381),
(2022,'Dezembro','Geórgia do Sul e Sandwich do Sul, Ilhas',2797),
(2022,'Dezembro','Granada',126),
(2022,'Dezembro','Grécia',3967776),
(2022,'Dezembro','Guatemala',5847528),
(2022,'Dezembro','Guernsey',17989),
(2022,'Dezembro','Guiana',165623148),
(2022,'Dezembro','Guiana Francesa',814),
(2022,'Dezembro','Gâmbia',4410),
(2022,'Dezembro','Haiti',127),
(2022,'Dezembro','Honduras',1953888),
(2022,'Dezembro','Hong Kong',54811173),
(2022,'Dezembro','Hungria',37981614),
(2022,'Dezembro','Indonésia',123081826),
(2022,'Dezembro','Irlanda',86845468),
(2022,'Dezembro','Irã',258389),
(2022,'Dezembro','Islândia',1326731),
(2022,'Dezembro','Israel',106173145),
(2022,'Dezembro','Itália',416833891),
(2022,'Dezembro','Iêmen',8),
(2022,'Dezembro','Jamaica',21827),
(2022,'Dezembro','Japão',403715453),
(2022,'Dezembro','Jordânia',3603598),
(2022,'Dezembro','Laos',383785),
(2022,'Dezembro','Lesoto',1335),
(2022,'Dezembro','Letônia',32754067),
(2022,'Dezembro','Liechtenstein',324439),
(2022,'Dezembro','Lituânia',3292058),
(2022,'Dezembro','Luxemburgo',6938549),
(2022,'Dezembro','Líbano',216876),
(2022,'Dezembro','Macau',907167),
(2022,'Dezembro','Macedônia',1250472),
(2022,'Dezembro','Madagascar',803726),
(2022,'Dezembro','Malavi',174689),
(2022,'Dezembro','Malta',575666),
(2022,'Dezembro','Malásia',115521210),
(2022,'Dezembro','Marrocos',30989412),
(2022,'Dezembro','Maurício',44341),
(2022,'Dezembro','Mianmar',1872575),
(2022,'Dezembro','Moldávia',274534),
(2022,'Dezembro','Mongólia',28490),
(2022,'Dezembro','Montenegro',1178),
(2022,'Dezembro','Montserrat',3214),
(2022,'Dezembro','Moçambique',1251298),
(2022,'Dezembro','México',446434353),
(2022,'Dezembro','Mônaco',1121862),
(2022,'Dezembro','Namíbia',701),
(2022,'Dezembro','Nepal',170209),
(2022,'Dezembro','Nicarágua',489072),
(2022,'Dezembro','Nigéria',386712077),
(2022,'Dezembro','Niue',62),
(2022,'Dezembro','Noruega',79866596),
(2022,'Dezembro','Nova Caledônia',827),
(2022,'Dezembro','Nova Zelândia',7021675),
(2022,'Dezembro','Níger',16),
(2022,'Dezembro','Omã',112824451),
(2022,'Dezembro','Pacífico, Ilhas do (EUA)',216350),
(2022,'Dezembro','Palestina',46900),
(2022,'Dezembro','Panamá',1362734),
(2022,'Dezembro','Paquistão',8897332),
(2022,'Dezembro','Paraguai',290092783),
(2022,'Dezembro','Países Baixos (Holanda)',384344170),
(2022,'Dezembro','Peru',91733413),
(2022,'Dezembro','Pitcairn',92),
(2022,'Dezembro','Polinésia Francesa',9384),
(2022,'Dezembro','Polônia',73592978),
(2022,'Dezembro','Porto Rico',35868607),
(2022,'Dezembro','Portugal',90448571),
(2022,'Dezembro','Quirguistão',1556),
(2022,'Dezembro','Quênia',91473),
(2022,'Dezembro','Reino Unido',256055373),
(2022,'Dezembro','República Dominicana',2331591),
(2022,'Dezembro','Reunião',4),
(2022,'Dezembro','Romênia',22742688),
(2022,'Dezembro','Rússia',737015113),
(2022,'Dezembro','Salomão, Ilhas',3677),
(2022,'Dezembro','Samoa',45051),
(2022,'Dezembro','Samoa Americana',16584),
(2022,'Dezembro','San Marino',1069950),
(2022,'Dezembro','Seicheles',192248),
(2022,'Dezembro','Senegal',59597),
(2022,'Dezembro','Serra Leoa',28849),
(2022,'Dezembro','Singapura',108675001),
(2022,'Dezembro','Somália',1805),
(2022,'Dezembro','Sri Lanka',6390502),
(2022,'Dezembro','Suazilândia',1736),
(2022,'Dezembro','Suriname',60),
(2022,'Dezembro','Suécia',141181518),
(2022,'Dezembro','Suíça',174089522),
(2022,'Dezembro','São Cristóvão e Névis',11024),
(2022,'Dezembro','Sérvia',11189931),
(2022,'Dezembro','Síria',5187),
(2022,'Dezembro','Tadjiquistão',129488),
(2022,'Dezembro','Tailândia',171670487),
(2022,'Dezembro','Taiwan (Formosa)',182435233),
(2022,'Dezembro','Tanzânia',2886),
(2022,'Dezembro','Tcheca, República',64398538),
(2022,'Dezembro','Togo',82885444),
(2022,'Dezembro','Toquelau',214583),
(2022,'Dezembro','Trinidad e Tobago',51748204),
(2022,'Dezembro','Tunísia',3566769),
(2022,'Dezembro','Turquia',115445240),
(2022,'Dezembro','Ucrânia',2567674),
(2022,'Dezembro','Uruguai',144168773),
(2022,'Dezembro','Uzbequistão',109809),
(2022,'Dezembro','Venezuela',36926435),
(2022,'Dezembro','Vietnã',208983318),
(2022,'Dezembro','Virgens, Ilhas (Britânicas)',70276),
(2022,'Dezembro','Zâmbia',52),
(2022,'Dezembro','África do Sul',49323594),
(2022,'Dezembro','Áustria',134990885),
(2022,'Dezembro','Índia',891116745),
(2022,'Novembro','Afeganistão',86503),
(2022,'Novembro','Aland, Ilhas',155875),
(2022,'Novembro','Albânia',86980),
(2022,'Novembro','Alemanha',1059306767),
(2022,'Novembro','Andorra',1908),
(2022,'Novembro','Angola',99670105),
(2022,'Novembro','Anguilla',13903),
(2022,'Novembro','Argentina',1245474042),
(2022,'Novembro','Argélia',119575674),
(2022,'Novembro','Armênia',3360),
(2022,'Novembro','Arábia Saudita',499445539),
(2022,'Novembro','Austrália',192887721),
(2022,'Novembro','Azerbaijão',222912),
(2022,'Novembro','Bancos Centrais',908),
(2022,'Novembro','Bangladesh',10447629),
(2022,'Novembro','Barbados',62946),
(2022,'Novembro','Barein',3685484),
(2022,'Novembro','Belarus',280732),
(2022,'Novembro','Belize',187),
(2022,'Novembro','Bermudas',12493),
(2022,'Novembro','Bolívia',137713290),
(2022,'Novembro','Bonaire, Saint Eustatius e Saba',1120),
(2022,'Novembro','Brasil',21220747),
(2022,'Novembro','Brunei',6),
(2022,'Novembro','Bulgária',6587035),
(2022,'Novembro','Butão',28507),
(2022,'Novembro','Bélgica',313853846),
(2022,'Novembro','Bósnia-Herzegovina',591820),
(2022,'Novembro','Camarões',33317),
(2022,'Novembro','Camboja',5072280),
(2022,'Novembro','Canadá',207289369),
(2022,'Novembro','Catar',136997683),
(2022,'Novembro','Cayman, Ilhas',3856),
(2022,'Novembro','Cazaquistão',21115711),
(2022,'Novembro','Chile',342760192),
(2022,'Novembro','China',4997555572),
(2022,'Novembro','Chipre',212705),
(2022,'Novembro','Christmas (Navidad), Ilha',8145),
(2022,'Novembro','Cocos (Keeling), Ilhas',8119),
(2022,'Novembro','Colômbia',137343746),
(2022,'Novembro','Comores',23224),
(2022,'Novembro','Congo',47245586),
(2022,'Novembro','Congo, República Democrática',1966018),
(2022,'Novembro','Coreia do Norte',1200),
(2022,'Novembro','Coreia do Sul',378376540),
(2022,'Novembro','Costa Rica',15557231),
(2022,'Novembro','Costa do Marfim',7927315),
(2022,'Novembro','Coveite (Kuweit)',65782182),
(2022,'Novembro','Croácia',1280334),
(2022,'Novembro','Cuba',602947),
(2022,'Novembro','Curaçao',11973),
(2022,'Novembro','Dinamarca',94308589),
(2022,'Novembro','Djibuti',492),
(2022,'Novembro','Dominica',105),
(2022,'Novembro','Egito',14276025),
(2022,'Novembro','El Salvador',961852),
(2022,'Novembro','Emirados Árabes Unidos',19961863),
(2022,'Novembro','Equador',13747731),
(2022,'Novembro','Eritreia',3420),
(2022,'Novembro','Eslováquia',43106269),
(2022,'Novembro','Eslovênia',8854333),
(2022,'Novembro','Espanha',263044907),
(2022,'Novembro','Estados Unidos',3595327461),
(2022,'Novembro','Estônia',3591138),
(2022,'Novembro','Etiópia',6497),
(2022,'Novembro','Faroe, Ilhas',96),
(2022,'Novembro','Filipinas',25826818),
(2022,'Novembro','Finlândia',98720835),
(2022,'Novembro','França',429507331),
(2022,'Novembro','Gana',441291),
(2022,'Novembro','Geórgia',46746),
(2022,'Novembro','Groenlândia',224),
(2022,'Novembro','Grécia',4719580),
(2022,'Novembro','Guatemala',6056390),
(2022,'Novembro','Guiné',12),
(2022,'Novembro','Guiné Equatorial',373),
(2022,'Novembro','Gâmbia',67),
(2022,'Novembro','Haiti',9984),
(2022,'Novembro','Honduras',2543525),
(2022,'Novembro','Hong Kong',61341738),
(2022,'Novembro','Hungria',49847439),
(2022,'Novembro','Indonésia',161906067),
(2022,'Novembro','Iraque',102705),
(2022,'Novembro','Irlanda',81943266),
(2022,'Novembro','Irã',206966),
(2022,'Novembro','Islândia',2851140),
(2022,'Novembro','Israel',128922039),
(2022,'Novembro','Itália',491994008),
(2022,'Novembro','Jamaica',7225),
(2022,'Novembro','Japão',423526551),
(2022,'Novembro','Jersey',3375),
(2022,'Novembro','Jordânia',26602986),
(2022,'Novembro','Laos',328135),
(2022,'Novembro','Lesoto',653),
(2022,'Novembro','Letônia',2391996),
(2022,'Novembro','Liechtenstein',878802),
(2022,'Novembro','Lituânia',12574487),
(2022,'Novembro','Luxemburgo',4430804),
(2022,'Novembro','Líbano',447455),
(2022,'Novembro','Macau',241929),
(2022,'Novembro','Macedônia',794250),
(2022,'Novembro','Madagascar',129294),
(2022,'Novembro','Malavi',22478),
(2022,'Novembro','Mali',298112),
(2022,'Novembro','Malta',1627452),
(2022,'Novembro','Malásia',155134809),
(2022,'Novembro','Marrocos',33911726),
(2022,'Novembro','Marshall, Ilhas',21315),
(2022,'Novembro','Maurício',27411),
(2022,'Novembro','Mianmar',895738),
(2022,'Novembro','Moldávia',369409),
(2022,'Novembro','Mongólia',135990),
(2022,'Novembro','Montenegro',9203),
(2022,'Novembro','Montserrat',133),
(2022,'Novembro','México',544503342),
(2022,'Novembro','Mônaco',861684),
(2022,'Novembro','Namíbia',147),
(2022,'Novembro','Nepal',10897),
(2022,'Novembro','Nicarágua',657241),
(2022,'Novembro','Nigéria',284871282),
(2022,'Novembro','Noruega',127478153),
(2022,'Novembro','Nova Caledônia',27),
(2022,'Novembro','Nova Zelândia',4034423),
(2022,'Novembro','Omã',95609417),
(2022,'Novembro','Palestina',70),
(2022,'Novembro','Panamá',1058891),
(2022,'Novembro','Papua Nova Guiné',22772),
(2022,'Novembro','Paquistão',7410155),
(2022,'Novembro','Paraguai',302624497),
(2022,'Novembro','Países Baixos (Holanda)',224496481),
(2022,'Novembro','Peru',124051136),
(2022,'Novembro','Polônia',71915504),
(2022,'Novembro','Porto Rico',23533182),
(2022,'Novembro','Portugal',108911672),
(2022,'Novembro','Quirguistão',491),
(2022,'Novembro','Quênia',272282),
(2022,'Novembro','Reino Unido',283835744),
(2022,'Novembro','República Dominicana',2912192),
(2022,'Novembro','Romênia',30661619),
(2022,'Novembro','Rússia',420246128),
(2022,'Novembro','Salomão, Ilhas',9797),
(2022,'Novembro','Samoa',60958),
(2022,'Novembro','Samoa Americana',7743),
(2022,'Novembro','San Marino',1739220),
(2022,'Novembro','Seicheles',46102),
(2022,'Novembro','Senegal',195313),
(2022,'Novembro','Serra Leoa',27358),
(2022,'Novembro','Singapura',74669339),
(2022,'Novembro','Sri Lanka',5284690),
(2022,'Novembro','Suazilândia',1665),
(2022,'Novembro','Sudão do Sul',373),
(2022,'Novembro','Suécia',178091419),
(2022,'Novembro','Suíça',221354556),
(2022,'Novembro','São Cristóvão e Névis',639),
(2022,'Novembro','Sérvia',5505631),
(2022,'Novembro','Síria',12154),
(2022,'Novembro','Tadjiquistão',229457),
(2022,'Novembro','Tailândia',191662457),
(2022,'Novembro','Taiwan (Formosa)',226170912),
(2022,'Novembro','Tanzânia',327229),
(2022,'Novembro','Tcheca, República',57715812),
(2022,'Novembro','Toquelau',122086),
(2022,'Novembro','Trinidad e Tobago',30364647),
(2022,'Novembro','Tunísia',5744448),
(2022,'Novembro','Turquia',129865522),
(2022,'Novembro','Ucrânia',2765207),
(2022,'Novembro','Uganda',1328),
(2022,'Novembro','Uruguai',169233446),
(2022,'Novembro','Uzbequistão',84100),
(2022,'Novembro','Vanuatu',2551),
(2022,'Novembro','Venezuela',39377501),
(2022,'Novembro','Vietnã',262837807),
(2022,'Novembro','Virgens, Ilhas (Britânicas)',150000),
(2022,'Novembro','Zimbábue',23090),
(2022,'Novembro','Zâmbia',72118),
(2022,'Novembro','África do Sul',51153310),
(2022,'Novembro','Áustria',109657361),
(2022,'Novembro','Índia',679854810),
(2022,'Outubro','Afeganistão',12862),
(2022,'Outubro','Aland, Ilhas',122451),
(2022,'Outubro','Albânia',80149),
(2022,'Outubro','Alemanha',1181446101),
(2022,'Outubro','Andorra',461),
(2022,'Outubro','Angola',98199383),
(2022,'Outubro','Anguilla',87688),
(2022,'Outubro','Argentina',1168683359),
(2022,'Outubro','Argélia',99541515),
(2022,'Outubro','Armênia',26442),
(2022,'Outubro','Arábia Saudita',509115235),
(2022,'Outubro','Austrália',118467014),
(2022,'Outubro','Azerbaijão',150972),
(2022,'Outubro','Bancos Centrais',94),
(2022,'Outubro','Bangladesh',15390804),
(2022,'Outubro','Barein',4736878),
(2022,'Outubro','Belarus',16313999),
(2022,'Outubro','Belize',7696),
(2022,'Outubro','Bolívia',113434247),
(2022,'Outubro','Bonaire, Saint Eustatius e Saba',165),
(2022,'Outubro','Botsuana',7866),
(2022,'Outubro','Brasil',21341049),
(2022,'Outubro','Bulgária',5666560),
(2022,'Outubro','Butão',70444),
(2022,'Outubro','Bélgica',270825399),
(2022,'Outubro','Bósnia-Herzegovina',423516),
(2022,'Outubro','Camarões',608192),
(2022,'Outubro','Camboja',4539842),
(2022,'Outubro','Canadá',423048262),
(2022,'Outubro','Catar',148539388),
(2022,'Outubro','Cayman, Ilhas',362300),
(2022,'Outubro','Cazaquistão',2440736),
(2022,'Outubro','Chile',368282531),
(2022,'Outubro','China',5474808931),
(2022,'Outubro','Chipre',299729),
(2022,'Outubro','Cocos (Keeling), Ilhas',23052),
(2022,'Outubro','Colômbia',192704158),
(2022,'Outubro','Comores',21085),
(2022,'Outubro','Congo',43739102),
(2022,'Outubro','Congo, República Democrática',1289942),
(2022,'Outubro','Coreia do Sul',439916781),
(2022,'Outubro','Costa Rica',10487514),
(2022,'Outubro','Costa do Marfim',9885134),
(2022,'Outubro','Coveite (Kuweit)',69330717),
(2022,'Outubro','Croácia',1612560),
(2022,'Outubro','Cuba',76160),
(2022,'Outubro','Curaçao',20048),
(2022,'Outubro','Dinamarca',65790895),
(2022,'Outubro','Djibuti',305),
(2022,'Outubro','Dominica',114),
(2022,'Outubro','Egito',51036317),
(2022,'Outubro','El Salvador',890465),
(2022,'Outubro','Emirados Árabes Unidos',280991896),
(2022,'Outubro','Equador',9304932),
(2022,'Outubro','Eritreia',7014),
(2022,'Outubro','Eslováquia',24801201),
(2022,'Outubro','Eslovênia',10111111),
(2022,'Outubro','Espanha',300893689),
(2022,'Outubro','Estados Unidos',4543698138),
(2022,'Outubro','Estônia',3919446),
(2022,'Outubro','Etiópia',76249),
(2022,'Outubro','Fiji',47001),
(2022,'Outubro','Filipinas',27338754),
(2022,'Outubro','Finlândia',49534140),
(2022,'Outubro','França',391703336),
(2022,'Outubro','Gana',1569710),
(2022,'Outubro','Geórgia',159228),
(2022,'Outubro','Geórgia do Sul e Sandwich do Sul, Ilhas',3721),
(2022,'Outubro','Grécia',1665550),
(2022,'Outubro','Guatemala',3229417),
(2022,'Outubro','Guiana',202934),
(2022,'Outubro','Guiné',59),
(2022,'Outubro','Gâmbia',134),
(2022,'Outubro','Haiti',33231),
(2022,'Outubro','Honduras',1894633),
(2022,'Outubro','Hong Kong',67938488),
(2022,'Outubro','Hungria',37776624),
(2022,'Outubro','Indonésia',174247495),
(2022,'Outubro','Iraque',453495),
(2022,'Outubro','Irlanda',48846189),
(2022,'Outubro','Irã',464128),
(2022,'Outubro','Islândia',352025),
(2022,'Outubro','Israel',168866393),
(2022,'Outubro','Itália',427062423),
(2022,'Outubro','Iêmen',753),
(2022,'Outubro','Jamaica',4567),
(2022,'Outubro','Japão',380234932),
(2022,'Outubro','Jersey',37),
(2022,'Outubro','Jordânia',4002583),
(2022,'Outubro','Laos',191533),
(2022,'Outubro','Lesoto',223),
(2022,'Outubro','Letônia',2560220),
(2022,'Outubro','Libéria',5025),
(2022,'Outubro','Liechtenstein',930745),
(2022,'Outubro','Lituânia',4824425),
(2022,'Outubro','Luxemburgo',4246258),
(2022,'Outubro','Líbano',209977),
(2022,'Outubro','Macau',966763),
(2022,'Outubro','Macedônia',2224950),
(2022,'Outubro','Madagascar',145362),
(2022,'Outubro','Malavi',176780),
(2022,'Outubro','Malta',1431290),
(2022,'Outubro','Malásia',126964378),
(2022,'Outubro','Marrocos',101433117),
(2022,'Outubro','Martinica',406),
(2022,'Outubro','Maurício',67449),
(2022,'Outubro','Mianmar',1157119),
(2022,'Outubro','Moldávia',339532),
(2022,'Outubro','Montenegro',9),
(2022,'Outubro','Moçambique',76105),
(2022,'Outubro','México',516323689),
(2022,'Outubro','Mônaco',302965),
(2022,'Outubro','Namíbia',410),
(2022,'Outubro','Nepal',3707),
(2022,'Outubro','Nicarágua',406719),
(2022,'Outubro','Nigéria',161260100),
(2022,'Outubro','Niue',2006),
(2022,'Outubro','Noruega',75285658),
(2022,'Outubro','Nova Caledônia',22176),
(2022,'Outubro','Nova Zelândia',4711888),
(2022,'Outubro','Omã',115247009),
(2022,'Outubro','Pacífico, Ilhas do (EUA)',101005),
(2022,'Outubro','Panamá',804374),
(2022,'Outubro','Paquistão',8546634),
(2022,'Outubro','Paraguai',331761395),
(2022,'Outubro','Países Baixos (Holanda)',493860070),
(2022,'Outubro','Peru',132232872),
(2022,'Outubro','Polinésia Francesa',1534),
(2022,'Outubro','Polônia',69529985),
(2022,'Outubro','Porto Rico',56179162),
(2022,'Outubro','Portugal',76915427),
(2022,'Outubro','Quirguistão',37),
(2022,'Outubro','Quênia',131240),
(2022,'Outubro','Reino Unido',260682894),
(2022,'Outubro','República Dominicana',2836949),
(2022,'Outubro','Reunião',19521),
(2022,'Outubro','Romênia',41369190),
(2022,'Outubro','Rússia',458809002),
(2022,'Outubro','Samoa',139228),
(2022,'Outubro','San Marino',765294),
(2022,'Outubro','Seicheles',22482),
(2022,'Outubro','Senegal',166086),
(2022,'Outubro','Serra Leoa',16924),
(2022,'Outubro','Singapura',104377099),
(2022,'Outubro','Sint Maarten',0),
(2022,'Outubro','Somália',35034),
(2022,'Outubro','Sri Lanka',7368363),
(2022,'Outubro','Suazilândia',3302),
(2022,'Outubro','Suriname',38464),
(2022,'Outubro','Suécia',152095321),
(2022,'Outubro','Suíça',230579080),
(2022,'Outubro','São Cristóvão e Névis',4820),
(2022,'Outubro','São Martinho, Ilha de (parte francesa)',19),
(2022,'Outubro','Sérvia',9214523),
(2022,'Outubro','Tadjiquistão',25880),
(2022,'Outubro','Tailândia',191295751),
(2022,'Outubro','Taiwan (Formosa)',258067266),
(2022,'Outubro','Tanzânia',318012),
(2022,'Outubro','Tcheca, República',53925273),
(2022,'Outubro','Togo',762),
(2022,'Outubro','Toquelau',161196),
