Operation;Year;Month;Country;Value US$ FOB
Exportação;2024;Julho;Costa do Marfim;20894837
Exportação;2024;Julho;Coveite (Kuweit);35430
Exportação;2024;Julho;Croácia;15275599
Exportação;2024;Julho;Cuba;23259900
Exportação;2024;Julho;Curaçao;5092974
Exportação;2024;Julho;Dinamarca;85084
Exportação;2024;Julho;Djibuti;3600094
Exportação;2024;Julho;Dominica;378005
Exportação;2024;Julho;Egito;294943814
Exportação;2024;Julho;El Salvador;17452677
Exportação;2024;Julho;Emirados Árabes Unidos;382195910
Exportação;2024;Julho;Equador;77915728
Exportação;2024;Julho;Eritreia;20646
Exportação;2024;Julho;Eslováquia;2296
Exportação;2024;Julho;Eslovênia;40485914
Exportação;2024;Julho;Espanha;868009348
Exportação;2024;Julho;Estados Unidos;3574038922
Exportação;2024;Julho;Estônia;6751222
Exportação;2024;Julho;Etiópia;2223169
Exportação;2024;Julho;Faroe, Ilhas;1637
Exportação;2024;Julho;Fiji;59377
Exportação;2024;Julho;Filipinas;250055220
Exportação;2024;Julho;Finlândia;38275307
Exportação;2024;Julho;França;224745506
Exportação;2024;Julho;Gabão;13087853
Exportação;2024;Julho;Gana;22429475
Exportação;2024;Julho;Geórgia;51700593
Exportação;2024;Julho;Gibraltar;331096
Exportação;2024;Julho;Granada;980454
Exportação;2024;Julho;Grécia;35464039
Exportação;2024;Julho;Guadalupe;462591
Exportação;2024;Julho;Guam;72
Exportação;2024;Julho;Guatemala;75557406
Exportação;2024;Julho;Guiana;21703416
Exportação;2024;Julho;Guiana Francesa;722226
Exportação;2024;Julho;Guiné;18085941
Exportação;2024;Julho;Guiné Equatorial;3153530
Exportação;2024;Julho;Guiné-Bissau;214799
Exportação;2024;Julho;Gâmbia;3480737
Exportação;2024;Julho;Haiti;6697
Exportação;2024;Julho;Heard e ilhas mcdonald, Ilha;20
Exportação;2024;Julho;Honduras;16649730
Exportação;2024;Julho;Hong Kong;147149
Exportação;2024;Julho;Hungria;3532103
Exportação;2024;Julho;Ilha de Man;6116564
Exportação;2024;Julho;Indonésia;349029
Exportação;2024;Julho;Iraque;176839108
Exportação;2024;Julho;Irlanda;53209587
Exportação;2024;Julho;Irã;274167882
Exportação;2024;Julho;Islândia;17940230
Exportação;2024;Julho;Israel;32611305
Exportação;2024;Julho;Itália;526781297
Exportação;2024;Julho;Iêmen;16307711
Exportação;2024;Julho;Jamaica;9975
Exportação;2024;Julho;Japão;465850335
Exportação;2024;Julho;Jordânia;49358581
Exportação;2024;Julho;Laos;2845037
Exportação;2024;Julho;Lesoto;4125
Exportação;2024;Julho;Letônia;4975659
Exportação;2024;Julho;Libéria;50603606
Exportação;2024;Julho;Liechtenstein;2636310
Exportação;2024;Julho;Lituânia;1641185
Exportação;2024;Julho;Luxemburgo;3150706
Exportação;2024;Julho;Líbano;36182621
Exportação;2024;Julho;Líbia;35896109
Exportação;2024;Julho;Macedônia;881752
Exportação;2024;Julho;Madagascar;5228
Exportação;2024;Julho;Malavi;90213
Exportação;2024;Julho;Maldivas;2874
Exportação;2024;Julho;Mali;236033
Exportação;2024;Julho;Malta;13640786
Exportação;2024;Julho;Malásia;241053125
Exportação;2024;Julho;Marianas do Norte, Ilhas;139638
Exportação;2024;Julho;Marrocos;139931578
Exportação;2024;Julho;Marshall, Ilhas;27331621
Exportação;2024;Julho;Martinica;990446
Exportação;2024;Julho;Mauritânia;30353230
Exportação;2024;Julho;Maurício;1862409
Exportação;2024;Julho;Mayotte;352179
Exportação;2024;Julho;Mianmar;2252150
Exportação;2024;Julho;Micronésia;1055
Exportação;2024;Julho;Moldávia;90732
Exportação;2024;Julho;Mongólia;115188
Exportação;2024;Julho;Montenegro;1758904
Exportação;2024;Julho;Moçambique;3331804
Exportação;2024;Julho;México;621150499
Exportação;2024;Julho;Namíbia;1346423
Exportação;2024;Julho;Nepal;604187
Exportação;2024;Julho;Nicarágua;12455969
Exportação;2024;Julho;Nigéria;115221498
Exportação;2024;Julho;Noruega;114616252
Exportação;2024;Julho;Nova Caledônia;831603
Exportação;2024;Julho;Nova Zelândia;6551050
Exportação;2024;Julho;Níger;45343
Exportação;2024;Julho;Omã;138589105
Exportação;2024;Julho;Pacífico, Ilhas do (EUA);532849
Exportação;2024;Julho;Palau;17588
Exportação;2024;Julho;Palestina;1511966
Exportação;2024;Julho;Panamá;59912186
Exportação;2024;Julho;Papua Nova Guiné;236638
Exportação;2024;Julho;Paquistão;61571260
Exportação;2024;Julho;Paraguai;357103332
Exportação;2024;Julho;Países Baixos (Holanda);1075511169
Exportação;2024;Julho;Peru;222670477
Exportação;2024;Julho;Pitcairn;4849
Exportação;2024;Julho;Polinésia Francesa;1353833
Exportação;2024;Julho;Polônia;58868678
Exportação;2024;Julho;Porto Rico;22408884
Exportação;2024;Julho;Portugal;316265
Exportação;2024;Julho;Quirguistão;9909
Exportação;2024;Julho;Quênia;6641026
Exportação;2024;Julho;Reino Unido;228240667
Exportação;2024;Julho;República Centro-Africana;191361
Exportação;2024;Julho;República Dominicana;96386586
Exportação;2024;Julho;Reunião;764078
Exportação;2024;Julho;Romênia;10574365
Exportação;2024;Julho;Ruanda;518378
Exportação;2024;Julho;Rússia;148572316
Exportação;2024;Julho;Saara Ocidental;8566
Exportação;2024;Julho;Samoa;152234
Exportação;2024;Julho;San Marino;17146
Exportação;2024;Julho;Santa Lúcia;304337
Exportação;2024;Julho;Seicheles;1762003
Exportação;2024;Julho;Senegal;27963228
Exportação;2024;Julho;Serra Leoa;19440391
Exportação;2024;Julho;Singapura;717557126
Exportação;2024;Julho;Sint Maarten;861523
Exportação;2024;Julho;Somália;35422
Exportação;2024;Julho;Sri Lanka;3257858
Exportação;2024;Julho;Suazilândia;581
Exportação;2024;Julho;Sudão;336079
Exportação;2024;Julho;Sudão do Sul;46770
Exportação;2024;Julho;Suriname;4100641
Exportação;2024;Julho;Suécia;29405874
Exportação;2024;Julho;Suíça;95213486
Exportação;2024;Julho;São Bartolomeu;268639
Exportação;2024;Julho;São Cristóvão e Névis;564680
Exportação;2024;Julho;São Martinho, Ilha de (parte francesa);146120
Exportação;2024;Julho;São Tomé e Príncipe;1339572
Exportação;2024;Julho;São Vicente e Granadinas;437591
Exportação;2024;Julho;Sérvia;5189779
Exportação;2024;Julho;Síria;5715994
Exportação;2024;Julho;Tailândia;250561730
Exportação;2024;Julho;Taiwan (Formosa);156856173
Exportação;2024;Julho;Tanzânia;4006896
Exportação;2024;Julho;Tcheca, República;3215579
Exportação;2024;Julho;Terras Austrais Francesas;65720
Exportação;2024;Julho;Timor Leste;2073061
Exportação;2024;Julho;Togo;42770732
Exportação;2024;Julho;Tonga;295603
Exportação;2024;Julho;Trinidad e Tobago;19303117
Exportação;2024;Julho;Tunísia;34361106
Exportação;2024;Julho;Turcas e Caicos, Ilhas;215573
Exportação;2024;Julho;Turcomenistão;206283
Exportação;2024;Julho;Turquia;381087724
Exportação;2024;Julho;Ucrânia;2916906
Exportação;2024;Julho;Uganda;807580
Exportação;2024;Julho;Uruguai;262165449
Exportação;2024;Julho;Uzbequistão;21311726
Exportação;2024;Julho;Vanuatu;79734
Exportação;2024;Julho;Venezuela;138040259
Exportação;2024;Julho;Vietnã;334771761
Exportação;2024;Julho;Virgens, Ilhas (Americanas);94591
Exportação;2024;Julho;Virgens, Ilhas (Britânicas);2076526
Exportação;2024;Julho;Wallis e Futuna, Ilhas;1399
Exportação;2024;Julho;Zimbábue;462129
Exportação;2024;Julho;Zâmbia;242067
Exportação;2024;Julho;África do Sul;125784341
Exportação;2024;Julho;Áustria;5864777
Exportação;2024;Julho;Índia;398172296
Exportação;2024;Agosto;Afeganistão;450937
Exportação;2024;Agosto;Albânia;7111282
Exportação;2024;Agosto;Alemanha;421218463
Exportação;2024;Agosto;Andorra;7751
Exportação;2024;Agosto;Angola;39448135
Exportação;2024;Agosto;Anguilla;91062
Exportação;2024;Agosto;Antígua e Barbuda;2422892
Exportação;2024;Agosto;Argentina;1170069904
Exportação;2024;Agosto;Argélia;239530610
Exportação;2024;Agosto;Armênia;3124433
Exportação;2024;Agosto;Aruba;2074561
Exportação;2024;Agosto;Arábia Saudita;314059496
Exportação;2024;Agosto;Austrália;49133664
Exportação;2024;Agosto;Azerbaijão;2760686
Exportação;2024;Agosto;Bahamas;11616302
Exportação;2024;Agosto;Bangladesh;248672484
Exportação;2024;Agosto;Barbados;1973257
Exportação;2024;Agosto;Barein;81113
Exportação;2024;Agosto;Belarus;445712
Exportação;2024;Agosto;Belize;442973
Exportação;2024;Agosto;Benin;17833177
Exportação;2024;Agosto;Bermudas;1114176
Exportação;2024;Agosto;Bolívia;103282439
Exportação;2024;Agosto;Bonaire, Saint Eustatius e Saba;208067
Exportação;2024;Agosto;Botsuana;66273
Exportação;2024;Agosto;Brasil;75181527
Exportação;2024;Agosto;Brunei;2897
Exportação;2024;Agosto;Bulgária;27893784
Exportação;2024;Agosto;Burkina Faso;29625
Exportação;2024;Agosto;Bélgica;488427641
Exportação;2024;Agosto;Bósnia-Herzegovina;86349
Exportação;2024;Agosto;Cabo Verde;3625846
Exportação;2024;Agosto;Camarões;21621064
Exportação;2024;Agosto;Camboja;1545545
Exportação;2024;Agosto;Canadá;545688983
Exportação;2024;Agosto;Catar;32589981
Exportação;2024;Agosto;Cayman, Ilhas;35890
Exportação;2024;Agosto;Cazaquistão;19706
Exportação;2024;Agosto;Chade;413399
Exportação;2024;Agosto;Chile;679637328
Exportação;2024;Agosto;China;7245699638
Exportação;2024;Agosto;Chipre;7340378
Exportação;2024;Agosto;Colômbia;237545333
Exportação;2024;Agosto;Comores;657429
Exportação;2024;Agosto;Congo;11511693
Exportação;2024;Agosto;Congo, República Democrática;7531128
Exportação;2024;Agosto;Coreia do Sul;530063519
Exportação;2024;Agosto;Costa Rica;60587543
Exportação;2024;Agosto;Costa do Marfim;11286614
Exportação;2024;Agosto;Coveite (Kuweit);120393726
Exportação;2024;Agosto;Croácia;3971619
Exportação;2024;Agosto;Cuba;9522567
Exportação;2024;Agosto;Curaçao;3821810
Exportação;2024;Agosto;Dinamarca;44347696
Exportação;2024;Agosto;Djibuti;4928977
Exportação;2024;Agosto;Dominica;140474
Exportação;2024;Agosto;Egito;365485133
Exportação;2024;Agosto;El Salvador;17754515
Exportação;2024;Agosto;Emirados Árabes Unidos;428146186
Exportação;2024;Agosto;Equador;87254726
Exportação;2024;Agosto;Eslováquia;2718841
Exportação;2024;Agosto;Eslovênia;41368507
Exportação;2024;Agosto;Espanha;971161515
Exportação;2024;Agosto;Estados Unidos;3390677162
Exportação;2024;Agosto;Estônia;5247
Exportação;2024;Agosto;Etiópia;2766738
Exportação;2024;Agosto;Faroe, Ilhas;4967
Exportação;2024;Agosto;Fiji;60661
Exportação;2024;Agosto;Filipinas;181927492
Exportação;2024;Agosto;Finlândia;40833183
Exportação;2024;Agosto;França;282024760
Exportação;2024;Agosto;Gabão;5209170
Exportação;2024;Agosto;Gana;29587
Exportação;2024;Agosto;Geórgia;29325900
Exportação;2024;Agosto;Gibraltar;239665
Exportação;2024;Agosto;Granada;946110
Exportação;2024;Agosto;Grécia;41190
Exportação;2024;Agosto;Guadalupe;184683
Exportação;2024;Agosto;Guam;29570
Exportação;2024;Agosto;Guatemala;63490752
Exportação;2024;Agosto;Guiana;16904568
Exportação;2024;Agosto;Guiana Francesa;513165
Exportação;2024;Agosto;Guiné;21644746
Exportação;2024;Agosto;Guiné Equatorial;2500769
Exportação;2024;Agosto;Guiné-Bissau;581499
Exportação;2024;Agosto;Gâmbia;26885372
Exportação;2024;Agosto;Haiti;8898663
Exportação;2024;Agosto;Honduras;14196424
Exportação;2024;Agosto;Hong Kong;142946894
Exportação;2024;Agosto;Hungria;2516859
Exportação;2024;Agosto;Ilha de Man;2781878
Exportação;2024;Agosto;Indonésia;325687138
Exportação;2024;Agosto;Iraque;1572928
Exportação;2024;Agosto;Irlanda;9048377
Exportação;2024;Agosto;Irã;149929174
Exportação;2024;Agosto;Islândia;15688847
Exportação;2024;Agosto;Israel;95788821
Exportação;2024;Agosto;Itália;408041458
Exportação;2024;Agosto;Iêmen;44772740
Exportação;2024;Agosto;Jamaica;5187489
Exportação;2024;Agosto;Japão;506835381
Exportação;2024;Agosto;Jordânia;69121475
Exportação;2024;Agosto;Laos;1874696
Exportação;2024;Agosto;Letônia;3548173
Exportação;2024;Agosto;Libéria;49073028
Exportação;2024;Agosto;Liechtenstein;633196
Exportação;2024;Agosto;Lituânia;3761756
Exportação;2024;Agosto;Luxemburgo;2598695
Exportação;2024;Agosto;Líbano;52241725
Exportação;2024;Agosto;Líbia;49167994
Exportação;2024;Agosto;Macau;87228
Exportação;2024;Agosto;Macedônia;692768
Exportação;2024;Agosto;Madagascar;3596726
Exportação;2024;Agosto;Maldivas;2295615
Exportação;2024;Agosto;Mali;27731
Exportação;2024;Agosto;Malta;17409042
Exportação;2024;Agosto;Malásia;364421211
Exportação;2024;Agosto;Marianas do Norte, Ilhas;1797
Exportação;2024;Agosto;Marrocos;152847787
Exportação;2024;Agosto;Marshall, Ilhas;25231
Exportação;2024;Agosto;Martinica;186212
Exportação;2024;Agosto;Mauritânia;32083891
Exportação;2024;Agosto;Maurício;5186648
Exportação;2024;Agosto;Mayotte;796513
Exportação;2024;Agosto;Mianmar;855368
Exportação;2024;Agosto;Moldávia;55671
Exportação;2024;Agosto;Mongólia;1364673
Exportação;2024;Agosto;Montenegro;2823323
Exportação;2024;Agosto;Montserrat;30364
Exportação;2024;Agosto;Moçambique;4546260
Exportação;2024;Agosto;México;549288322
Exportação;2024;Agosto;Mônaco;31516
Exportação;2024;Agosto;Namíbia;982104
Exportação;2024;Agosto;Nepal;336064
Exportação;2024;Agosto;Nicarágua;19131705
Exportação;2024;Agosto;Nigéria;55211448
Exportação;2024;Agosto;Noruega;137128626
Exportação;2024;Agosto;Nova Caledônia;1037
Exportação;2024;Agosto;Nova Zelândia;4136289
Exportação;2024;Agosto;Níger;308588
Exportação;2024;Agosto;Omã;45902789
Exportação;2024;Agosto;Pacífico, Ilhas do (EUA);137732
Exportação;2024;Agosto;Palau;634891
Exportação;2024;Agosto;Palestina;1900698
Exportação;2024;Agosto;Panamá;91741944
Exportação;2024;Agosto;Papua Nova Guiné;737461
Exportação;2024;Agosto;Paquistão;47662507
Exportação;2024;Agosto;Paraguai;342793998
Exportação;2024;Agosto;Países Baixos (Holanda);931317743
Exportação;2024;Agosto;Peru;222319163
Exportação;2024;Agosto;Polinésia Francesa;102445
Exportação;2024;Agosto;Polônia;108687
Exportação;2024;Agosto;Porto Rico;51330
Exportação;2024;Agosto;Portugal;549807146
Exportação;2024;Agosto;Quênia;7433688
Exportação;2024;Agosto;Reino Unido;225545233
Exportação;2024;Agosto;República Centro-Africana;480661
Exportação;2024;Agosto;República Dominicana;106736905
Exportação;2024;Agosto;Reunião;143517
Exportação;2024;Agosto;Romênia;12173252
Exportação;2024;Agosto;Ruanda;1265196
Exportação;2024;Agosto;Rússia;139240383
Exportação;2024;Agosto;Salomão, Ilhas;4361
Exportação;2024;Agosto;Samoa;153535
Exportação;2024;Agosto;Santa Lúcia;135066
Exportação;2024;Agosto;Seicheles;939507
Exportação;2024;Agosto;Senegal;22252046
Exportação;2024;Agosto;Serra Leoa;3131633
Exportação;2024;Agosto;Singapura;1000058741
Exportação;2024;Agosto;Sint Maarten;876228
Exportação;2024;Agosto;Somália;7742603
Exportação;2024;Agosto;Sri Lanka;4534763
Exportação;2024;Agosto;Sudão;124515
Exportação;2024;Agosto;Suriname;2733477
Exportação;2024;Agosto;Suécia;139176443
Exportação;2024;Agosto;Suíça;115125370
Exportação;2024;Agosto;São Bartolomeu;47761
Exportação;2024;Agosto;São Cristóvão e Névis;911469
Exportação;2024;Agosto;São Martinho, Ilha de (parte francesa);43007
Exportação;2024;Agosto;São Tomé e Príncipe;120089
Exportação;2024;Agosto;São Vicente e Granadinas;59175
Exportação;2024;Agosto;Sérvia;3309063
Exportação;2024;Agosto;Síria;15550756
Exportação;2024;Agosto;Tailândia;339413738
Exportação;2024;Agosto;Taiwan (Formosa);162503869
Exportação;2024;Agosto;Tanzânia;2450251
Exportação;2024;Agosto;Tcheca, República;3049055
Exportação;2024;Agosto;Terras Austrais Francesas;144997
Exportação;2024;Agosto;Timor Leste;2179629
Exportação;2024;Agosto;Togo;96315845
Exportação;2024;Agosto;Tonga;293456
Exportação;2024;Agosto;Toquelau;498500
Exportação;2024;Agosto;Trinidad e Tobago;30341800
Exportação;2024;Agosto;Tunísia;35035473
Exportação;2024;Agosto;Turcas e Caicos, Ilhas;59903
Exportação;2024;Agosto;Turcomenistão;751691
Exportação;2024;Agosto;Turquia;251773
Exportação;2024;Agosto;Ucrânia;5873594
Exportação;2024;Agosto;Uganda;1297273
Exportação;2024;Agosto;Uruguai;230626952
Exportação;2024;Agosto;Uzbequistão;5225694
Exportação;2024;Agosto;Vanuatu;84147
Exportação;2024;Agosto;Venezuela;123714267
Exportação;2024;Agosto;Vietnã;303890268
Exportação;2024;Agosto;Virgens, Ilhas (Americanas);56844623
Exportação;2024;Agosto;Virgens, Ilhas (Britânicas);104404
Exportação;2024;Agosto;Zimbábue;408699
Exportação;2024;Agosto;Zâmbia;331031
Exportação;2024;Agosto;África do Sul;95094826
Exportação;2024;Agosto;Áustria;6161775
Exportação;2024;Agosto;Índia;296170750
Exportação;2024;Setembro;Afeganistão;342946
Exportação;2024;Setembro;Albânia;7279413
Exportação;2024;Setembro;Alemanha;615068085
Exportação;2024;Setembro;Andorra;5599
Exportação;2024;Setembro;Angola;34070616
Exportação;2024;Setembro;Antígua e Barbuda;4427504
Exportação;2024;Setembro;Argentina;1452656566
Exportação;2024;Setembro;Argélia;281832563
Exportação;2024;Setembro;Armênia;2343381
Exportação;2024;Setembro;Aruba;4487552
Exportação;2024;Setembro;Arábia Saudita;265298381
Exportação;2024;Setembro;Austrália;52073616
Exportação;2024;Setembro;Azerbaijão;4673564
